1.8	1.9	0.01
1.8	2	0.04
1.85	0	3.4225
1.85	0.1	3.0625
1.85	0.2	2.7225
1.85	0.3	2.4025
1.85	0.4	2.1025
1.85	0.5	1.8225
1.85	0.6	1.5625
1.85	0.7	1.3225
1.85	0.8	1.1025
1.85	0.9	0.9025
1.85	1	0.7225
1.85	1.1	0.5625
1.85	1.2	0.4225
1.85	1.3	0.3025
1.85	1.4	0.2025
1.85	1.5	0.1225
1.85	1.6	0.0625
1.85	1.7	0.0225
1.85	1.8	0.0025
1.85	1.9	0.0025
1.85	2	0.0225
1.9	0	3.61
1.9	0.1	3.24
1.9	0.2	2.89
1.9	0.3	2.56
1.9	0.4	2.25
1.9	0.5	1.96
1.9	0.6	1.69
1.9	0.7	1.44
1.9	0.8	1.21
1.9	0.9	1
1.9	1	0.81
1.9	1.1	0.64
1.9	1.2	0.49
1.9	1.3	0.36
1.9	1.4	0.25
1.9	1.5	0.16
1.9	1.6	0.09
1.9	1.7	0.04
1.9	1.8	0.01
1.9	1.9	-1.56654e-09
1.9	2	0.01
1.95	0	3.8025
1.95	0.1	3.4225
1.95	0.2	3.0625
1.95	0.3	2.7225
1.95	0.4	2.4025
1.95	0.5	2.1025
1.95	0.6	1.8225
1.95	0.7	1.5625
1.95	0.8	1.3225
1.95	0.9	1.1025
1.95	1	0.9025
1.95	1.1	0.7225
1.95	1.2	0.5625
1.95	1.3	0.4225
1.95	1.4	0.3025
1.95	1.5	0.2025
1.95	1.6	0.1225
1.95	1.7	0.0625
1.95	1.8	0.0225
1.95	1.9	0.0025
1.95	2	0.0025
2	0	4
2	0.1	3.61
2	0.2	3.24
2	0.3	2.89
2	0.4	2.56
2	0.5	2.25
2	0.6	1.96
2	0.7	1.69
2	0.8	1.44
2	0.9	1.21
2	1	1
2	1.1	0.81
2	1.2	0.64
2	1.3	0.49
2	1.4	0.36
2	1.5	0.25
2	1.6	0.16
2	1.7	0.09
2	1.8	0.04
2	1.9	0.01
2	2	0
